ID,DRIVE_ID,FILE_NAME,FILE_PATH,FILE_SIZE_KB,EXTENSION,MIME_TYPE,TITLE,AUTHOR,YEAR,ISBN,PUBLISHER,CATEGORY,SUBCATEGORY,TAGS,LANGUAGE,PAGES,EDITION,READ_STATUS,RATING,FAVORITE,CREATED_DATE,MODIFIED_DATE,OWNER,DRIVE_URL,DOWNLOAD_URL,PREVIEW_URL,METADATA_DATE,METADATA_STATUS,PROCESSING_STATUS,PROCESSING_DATE,PROCESSING_TIME,WEBHOOK_JOB_ID,WEBHOOK_STATUS,WEBHOOK_RESPONSE,ERROR_MESSAGE,NOTES,LAST_ACCESSED,ACCESS_COUNT,SOURCE,LICENSE,KEYWORDS,CHECKSUM,VERSION
04da3412-d669-47b6-b261-c24b60f2fee4,1hC3xnryLJ9SFPs9taRPE8cqUSKMaRi_b,AD ART ORMAWA.html,https://drive.google.com/file/d/1hC3xnryLJ9SFPs9taRPE8cqUSKMaRi_b/view?usp=drivesdk,0,html,text/html,AD ART ORMAWA,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:22.315Z,2026-01-24T12:36:22.315Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1hC3xnryLJ9SFPs9taRPE8cqUSKMaRi_b/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hC3xnryLJ9SFPs9taRPE8cqUSKMaRi_b,https://drive.google.com/file/d/1hC3xnryLJ9SFPs9taRPE8cqUSKMaRi_b/preview?usp=drivesdk,2026-01-24T21:38:20.164Z,EXTRACTED,ERROR,,,63540943-d7e3-47ba-89f8-af835988ed7f,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:22.315Z,0,Google Drive,,,MD5,4.3.2000
0a004dcc-accf-4033-9d23-5a2778019b7b,1zTHmK4zvHBRZAiU0qcUOwtH_nZ6V7DU3,FORUM.html,https://drive.google.com/file/d/1zTHmK4zvHBRZAiU0qcUOwtH_nZ6V7DU3/view?usp=drivesdk,0,html,text/html,FORUM,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:22.926Z,2026-01-24T12:36:22.926Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1zTHmK4zvHBRZAiU0qcUOwtH_nZ6V7DU3/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1zTHmK4zvHBRZAiU0qcUOwtH_nZ6V7DU3,https://drive.google.com/file/d/1zTHmK4zvHBRZAiU0qcUOwtH_nZ6V7DU3/preview?usp=drivesdk,2026-01-24T21:38:23.464Z,EXTRACTED,ERROR,,,a640db04-3d46-42e8-b4f7-7ba21cf75b99,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:22.926Z,0,Google Drive,,,MD5,4.3.2000
44c9edc5-a7cd-43b2-9951-b48eb622ca64,1RtJBQ_Hd-ULaOH5l_7PDU4ruiTpWUta3,Buku 1 KDKM dan HDPSDM MUBES V ITS.pdf,https://drive.google.com/file/d/1RtJBQ_Hd-ULaOH5l_7PDU4ruiTpWUta3/view?usp=drivesdk,846,pdf,application/pdf,Buku 1 KDKM dan HDPSDM MUBES V ITS,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:23.516Z,2026-01-24T12:36:23.516Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1RtJBQ_Hd-ULaOH5l_7PDU4ruiTpWUta3/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1RtJBQ_Hd-ULaOH5l_7PDU4ruiTpWUta3,https://drive.google.com/file/d/1RtJBQ_Hd-ULaOH5l_7PDU4ruiTpWUta3/preview?usp=drivesdk,2026-01-24T21:38:26.497Z,EXTRACTED,ERROR,,,60557fea-78b1-4ae3-8dae-dede1a3c2f14,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:23.516Z,0,Google Drive,,,MD5,4.3.2000
3b0c95f1-1e40-4214-bfa7-c15d6d500725,1c6-NKxnPsb7S3pLPObg87EaELQl5-q8-,UU Nomor 5 Tahun 2014 - Pembentukan HMJ.pdf,https://drive.google.com/file/d/1c6-NKxnPsb7S3pLPObg87EaELQl5-q8-/view?usp=drivesdk,326,pdf,application/pdf,UU Nomor 5 Tahun 2014,Pembentukan HMJ,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:24.128Z,2026-01-24T12:36:24.128Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1c6-NKxnPsb7S3pLPObg87EaELQl5-q8-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1c6-NKxnPsb7S3pLPObg87EaELQl5-q8-,https://drive.google.com/file/d/1c6-NKxnPsb7S3pLPObg87EaELQl5-q8-/preview?usp=drivesdk,2026-01-24T21:38:29.429Z,EXTRACTED,ERROR,,,cf8e829c-f436-4a93-a81a-471411a9a7a8,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:24.128Z,0,Google Drive,,,MD5,4.3.2000
1d1f3536-297d-4b72-8fee-a8dc11661b91,1vPcNjt_SL-T9fqwmv0aF4oGCHGdWMj1W,peraturan rektor ITS tentang ORMAWA di Lingkungan ITS.pdf,https://drive.google.com/file/d/1vPcNjt_SL-T9fqwmv0aF4oGCHGdWMj1W/view?usp=drivesdk,851,pdf,application/pdf,peraturan rektor ITS tentang ORMAWA di Lingkungan ITS,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:24.699Z,2026-01-24T12:36:24.699Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1vPcNjt_SL-T9fqwmv0aF4oGCHGdWMj1W/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1vPcNjt_SL-T9fqwmv0aF4oGCHGdWMj1W,https://drive.google.com/file/d/1vPcNjt_SL-T9fqwmv0aF4oGCHGdWMj1W/preview?usp=drivesdk,2026-01-24T21:38:32.339Z,EXTRACTED,ERROR,,,2cf84755-3d3e-4a74-8245-4c476fb049d2,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:24.699Z,0,Google Drive,,,MD5,4.3.2000
b5eed66c-9ed4-4eb2-82e6-51b4d5563419,1VrYBX4shOcwXK7SWEjUQ5hGKOlKgp2Ph,Peraturan Rektor No 31 tahun 2021.pdf,https://drive.google.com/file/d/1VrYBX4shOcwXK7SWEjUQ5hGKOlKgp2Ph/view?usp=drivesdk,3281,pdf,application/pdf,Peraturan Rektor No 31 tahun 2021,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:25.351Z,2026-01-24T12:36:25.351Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1VrYBX4shOcwXK7SWEjUQ5hGKOlKgp2Ph/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1VrYBX4shOcwXK7SWEjUQ5hGKOlKgp2Ph,https://drive.google.com/file/d/1VrYBX4shOcwXK7SWEjUQ5hGKOlKgp2Ph/preview?usp=drivesdk,2026-01-24T21:38:35.118Z,EXTRACTED,ERROR,,,bc94ca24-7548-4d50-bcda-1c2bd5bc20f5,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:25.351Z,0,Google Drive,,,MD5,4.3.2000
8a73ee53-03a5-4fe7-a074-ba001275c4fe,1xokb37XIWq4vPXbc4RL9yMmKaUf_khO8,4. PERATURAN REKTOR TENTANG ORMAWA ITS TAHUN 2009.pdf,https://drive.google.com/file/d/1xokb37XIWq4vPXbc4RL9yMmKaUf_khO8/view?usp=drivesdk,851,pdf,application/pdf,4. PERATURAN REKTOR TENTANG ORMAWA ITS TAHUN 2009,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:25.932Z,2026-01-24T12:36:25.932Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1xokb37XIWq4vPXbc4RL9yMmKaUf_khO8/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1xokb37XIWq4vPXbc4RL9yMmKaUf_khO8,https://drive.google.com/file/d/1xokb37XIWq4vPXbc4RL9yMmKaUf_khO8/preview?usp=drivesdk,2026-01-24T21:38:38.055Z,EXTRACTED,ERROR,,,786de7d0-7561-4a10-ae52-e537dad7b53d,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:25.932Z,0,Google Drive,,,MD5,4.3.2000
14ce7099-8f58-4a80-a180-d252327b54de,1TErABDucqKrjqZSb5Jksnehn8aQ8vnZ-,Peraturan-Rektor-ITS-No-24-Tahun-2019-tentang-Orga_250217_202135.pdf,https://drive.google.com/file/d/1TErABDucqKrjqZSb5Jksnehn8aQ8vnZ-/view?usp=drivesdk,3942,pdf,application/pdf,Peraturan,Rektor-ITS-No-24-Tahun-2019-tentang-Orga_250217_202135,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:26.533Z,2026-01-24T12:36:26.533Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1TErABDucqKrjqZSb5Jksnehn8aQ8vnZ-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1TErABDucqKrjqZSb5Jksnehn8aQ8vnZ-,https://drive.google.com/file/d/1TErABDucqKrjqZSb5Jksnehn8aQ8vnZ-/preview?usp=drivesdk,2026-01-24T21:38:40.794Z,EXTRACTED,ERROR,,,3c7b7e95-503a-479e-a9e7-5d252f95ef11,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:26.533Z,0,Google Drive,,,MD5,4.3.2000
57dc2db6-18eb-4471-8c31-2d26e92c701f,1nm6xUP9apg7gspwI3l7yRXnkg8x1sfR8,10. Statuta ITS 2015.pdf,https://drive.google.com/file/d/1nm6xUP9apg7gspwI3l7yRXnkg8x1sfR8/view?usp=drivesdk,954,pdf,application/pdf,10. Statuta ITS 2015,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:27.268Z,2026-01-24T12:36:27.268Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1nm6xUP9apg7gspwI3l7yRXnkg8x1sfR8/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nm6xUP9apg7gspwI3l7yRXnkg8x1sfR8,https://drive.google.com/file/d/1nm6xUP9apg7gspwI3l7yRXnkg8x1sfR8/preview?usp=drivesdk,2026-01-24T21:38:44.094Z,EXTRACTED,ERROR,,,6fed9786-d1c4-4b7c-90e1-c5a8320cab3c,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:27.268Z,0,Google Drive,,,MD5,4.3.2000
338b8881-f54a-411e-8b5c-095a4b96b799,1ojETceKfwpw3PG2oBpG3VkcCHOIcdrmU,Tridharma_Perguruan_Tinggi_untuk_Membangun_Akademi.pdf,https://drive.google.com/file/d/1ojETceKfwpw3PG2oBpG3VkcCHOIcdrmU/view?usp=drivesdk,274,pdf,application/pdf,Tridharma_Perguruan_Tinggi_untuk_Membangun_Akademi,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:27.863Z,2026-01-24T12:36:27.863Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1ojETceKfwpw3PG2oBpG3VkcCHOIcdrmU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ojETceKfwpw3PG2oBpG3VkcCHOIcdrmU,https://drive.google.com/file/d/1ojETceKfwpw3PG2oBpG3VkcCHOIcdrmU/preview?usp=drivesdk,2026-01-24T21:38:46.543Z,EXTRACTED,ERROR,,,702165f8-bac0-4fde-9a06-6cc908924276,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:27.863Z,0,Google Drive,,,MD5,4.3.2000
d5c8e6f4-3581-4cf8-8aca-fd0bc761d42e,1Bpr5tSKTqQ83oIXoq0fy_GdLMIawuOoV,ebook_Panduan_Penelitian_dan_Pengabdian_Kepada_Masyarakat_UNP_Tahun_2017_v2.pdf,https://drive.google.com/file/d/1Bpr5tSKTqQ83oIXoq0fy_GdLMIawuOoV/view?usp=drivesdk,3826,pdf,application/pdf,ebook_Panduan_Penelitian_dan_Pengabdian_Kepada_Masyarakat_UNP_Tahun_2017_v2,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:28.490Z,2026-01-24T12:36:28.490Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1Bpr5tSKTqQ83oIXoq0fy_GdLMIawuOoV/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Bpr5tSKTqQ83oIXoq0fy_GdLMIawuOoV,https://drive.google.com/file/d/1Bpr5tSKTqQ83oIXoq0fy_GdLMIawuOoV/preview?usp=drivesdk,2026-01-24T21:39:27.337Z,EXTRACTED,ERROR,,,fd89e161-8e05-422b-86b0-7f037f99f205,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:28.490Z,0,Google Drive,,,MD5,4.3.2000
9d6f13e4-d7f5-4b43-86d5-d6df58b8264b,1UHBpqdG_KuqBsjJELyB7lk1ZiQXWF8hw,Panduan_Pelaksanaan_Penelitian_dan_PPM_Edisi_ EDISI_X_2016.pdf,https://drive.google.com/file/d/1UHBpqdG_KuqBsjJELyB7lk1ZiQXWF8hw/view?usp=drivesdk,8272,pdf,application/pdf,Panduan_Pelaksanaan_Penelitian_dan_PPM_Edisi_ EDISI_X_2016,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:29.068Z,2026-01-24T12:36:29.068Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1UHBpqdG_KuqBsjJELyB7lk1ZiQXWF8hw/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1UHBpqdG_KuqBsjJELyB7lk1ZiQXWF8hw,https://drive.google.com/file/d/1UHBpqdG_KuqBsjJELyB7lk1ZiQXWF8hw/preview?usp=drivesdk,2026-01-24T21:39:29.454Z,EXTRACTED,ERROR,,,549a3278-5610-49b2-bef7-8e17c83520bc,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:29.068Z,0,Google Drive,,,MD5,4.3.2000
f6e4d7bf-cfb4-4826-9d95-cf1b88c0a1cd,1CNXQOTg0S3HJ3PfmlVBpkdthHsl_xG3U,Permenristekdikti Nomor 44 Tahun 2015.pdf,https://drive.google.com/file/d/1CNXQOTg0S3HJ3PfmlVBpkdthHsl_xG3U/view?usp=drivesdk,157,pdf,application/pdf,Permenristekdikti Nomor 44 Tahun 2015,Unknown,,,,General,,,,,,NOT_READ,,FALSE,2026-01-24T12:36:29.709Z,2026-01-24T12:36:29.709Z,hmmits2025@gmail.com,https://drive.google.com/file/d/1CNXQOTg0S3HJ3PfmlVBpkdthHsl_xG3U/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1CNXQOTg0S3HJ3PfmlVBpkdthHsl_xG3U,https://drive.google.com/file/d/1CNXQOTg0S3HJ3PfmlVBpkdthHsl_xG3U/preview?usp=drivesdk,2026-01-24T21:39:31.447Z,EXTRACTED,ERROR,,,860d35e2-4de9-4bf0-8a5a-a4e395a9ff94,ERROR,,Kesalahan DNS: https://hooks.stepper.io/workflow/2185,,2026-01-24T12:36:29.709Z,0,Google Drive,,,MD5,4.3.2000
